target_id	length	eff_length	est_counts	tpm
Blon_0323	822	623	70	9.56806
Blon_0324	1131	932	98	8.95414
Blon_0325	1044	845	572	57.6439
Blon_0326	798	599	672	95.5336
Blon_0327	1434	1235	885	61.0225
Blon_0328	717	518	335	55.0717
Blon_0329	1413	1214	494	34.6515
Blon_0330	495	296	44	12.6583
Blon_0331	210	20.9285	14	56.9645
Blon_R0013	73	3.5471	0	0
Blon_R0014	72	3.52559	0	0
Blon_R0015	76	3.6135	0	0
Blon_0332	345	146	1878	1095.36
Blon_0334	324	125	268	182.574
Blon_0335	744	545	425	66.4058
Blon_0336	1278	1079	537	42.3805
Blon_0337	1017	818	1285	133.771
Blon_0338	195	14.9308	5643	32184.1
Blon_0339	2835	2636	2077	67.0973
Blon_0340	519	320	35	9.3139
Blon_0341	912	713	115.5	13.7945
Blon_0342	978	779	79.5	8.69047
Blon_0343	1410	1211	79	5.55516
Blon_0344	630	431	6.3492	1.25446
Blon_0345	1224	1025	87	7.22785
Blon_0346	2025	1826	626.169	29.2015
Blon_0347	1179	980	227	19.7248
Blon_0348	600	401	194.524	41.3089
Blon_0349	612	413	265	54.6399
Blon_0350	816	617	493	68.0417
Blon_0351	1647	1448	1590	93.5066
Blon_0352	981	782	1184	128.931
Blon_0353	876	677	2178	273.957
Blon_0354	678	479	1307	232.356
Blon_0355	1560	1361	8592	537.588
Blon_0356	1344	1145	3863	287.298
Blon_0357	1173	974	2124	185.699
Blon_0358	1134	935	859	78.2339
Blon_0359	714	515	613	101.36
Blon_0360	1365	1166	905	66.0943
Blon_0361	1380	1181	978	70.5184
Blon_0362	771	572	557	82.9226
Blon_0363	1134	935	3128	284.885
Blon_0364	954	755	974	109.856
Blon_0365	999	800	1168	124.327
Blon_0366	780	581	957	140.265
Blon_0367	579	380	677	151.712
Blon_0368	2271	2072	1494	61.4009
Blon_0372	921	722	1891	223.032
Blon_0373	1056	857	1645	163.455
Blon_0374	987	788	768	82.9944
Blon_0375	1266	1067	958	76.4566
Blon_0376	933	734	183	21.2309
Blon_0377	834	635	180	24.1386
Blon_0378	1968	1769	440	21.1806
Blon_0379	1218	1019	466	38.9426
Blon_0380	294	95.0001	63	56.4716
Blon_0381	615	416	1753	358.841
Blon_0382	234	36.8813	11795	27233.7
Blon_0383	462	263	23175	7503.74
Blon_0384	798	599	953	135.481
Blon_0385	1395	1196	820	58.3843
Blon_0386	1101	902	1776	167.668
Blon_0387	630	431	953	188.291
Blon_0388	1206	1007	2344	198.217
Blon_0389	468	269	1626	514.733
Blon_0390	1110	911	1983	185.361
Blon_0391	1653	1454	3860	226.067
Blon_0392	909	710	558	66.9252
Blon_0393	1650	1451	2510	147.306
Blon_0394	729	530	718	115.362
Blon_0395	2277	2078	1593	65.2806
Blon_0396	420	221	216	83.2291
Blon_0397	279	80.003	45	47.8983
Blon_0398	555	356	2165	517.871
Blon_0399	1932	1733	5327	261.757
Blon_0400	729	530	1452	233.294
Blon_0401	195	14.9308	2054	11714.7
Blon_0402	630	431	891	176.041
Blon_0403	891	692	1242	152.837
Blon_0404	501	302	667	188.076
Blon_0405	294	95.0001	388	347.793
Blon_0406	1011	812	1137	119.239
Blon_0407	429	230	80	29.6194
Blon_0408	627	428	283	56.3062
Blon_0409	1323	1124	1242	94.0955
Blon_0410	843	644	399	52.7595
Blon_0411	777	578	2228	328.247
Blon_0412	759	560	2113	321.311
Blon_R0016	73	3.5471	0	0
Blon_0413	1269	1070	2714	215.993
Blon_0414	1311	1112	2867	219.552
Blon_0415	1281	1082	2080	163.7
Blon_0416	1002	803	603	63.9463
Blon_R0017	84	3.8053	0	0
Blon_R0018	73	3.5471	0	0
Blon_0417	1698	1499	37964	2156.67
Blon_0418	1413	1214	1349	94.6252
Blon_0419	1785	1586	1660	89.1289
Blon_0420	366	167	9578	4883.96
Blon_0421	840	641	1018	135.239
Blon_0422	840	641	456	60.5788
Blon_0423	1116	917	475	44.1101
Blon_0425	1218	1019	207.5	17.3403
Blon_0426	1350	1151	373.532	27.6354
Blon_0427	1824	1625	4507	236.183
Blon_0431	2220	2021	834	35.1409
Blon_0432	1263	1064	412	32.9738
Blon_0433	738	539	146	23.0663
Blon_0434	408	209	20	8.14887
Blon_0435	1953	1754	94	4.56365
Blon_0436	648	449	62	11.7587
Blon_0437	405	206	15	6.20066
Blon_0438	618	419	56	11.3812
Blon_0439	1113	914	524	48.8201
Blon_0440	948	749	46	5.22986
Blon_0441	372	173	8	3.93784
Blon_0442	717	518	703	115.568
Blon_0443	744	545	291	45.4685
Blon_0444	1311	1112	1144	87.6062
Blon_0445	1590	1391	754	46.1592
Blon_0446	999	800	430	45.7712
Blon_0447	1089	890	65	6.21924
Blon_0448	1209	1010	100	8.43126
Blon_0449	1077	878	46.0779	4.46902
Blon_0450	705	506	28	4.71217
Blon_0451	645	446	17	3.24584
Blon_0453	759	560	15	2.28096
Blon_0454	705	506	980	164.926
Blon_0455	738	539	762	120.387
Blon_0456	498	299	36	10.2529
Blon_0457	348	149	12	6.85818
Blon_0458	1278	1079	45	3.55144
Blon_0459	2022	1823	216	10.0898
Blon_0460	870	671	29	3.68035
Blon_0463	660	461	62	11.4526
Blon_0464	1263	1064	336	26.8913
Blon_0465	363	164	25	12.9811
Blon_0466	399	200	26	11.0702
Blon_0467	1425	1226	136	9.44631
Blon_0468	804	605	54	7.60067
Blon_0469	594	395	12	2.58701
Blon_0470	2658	2459	66	2.28559
Blon_0471	744	545	25	3.90622
Blon_0472	1374	1175	118	8.55181
Blon_0473	1437	1238	192	13.2067
Blon_0474	753	554	95	14.6025
Blon_0475	1752	1553	191	10.4731
Blon_0476	429	230	140	51.8339
Blon_0477	273	74.0093	14	16.1085
Blon_0478	1590	1391	180	11.0194
Blon_0479	213	22.4695	20	75.7966
Blon_0480	609	410	124	25.7544
Blon_0481	708	509	117	19.5741
Blon_0482	1326	1127	157	11.8629
Blon_0483	270	71.016	0	0
Blon_0484	543	344	16	3.96073
Blon_0485	546	347	13	3.19027
Blon_0486	942	743	55	6.30358
Blon_0487	789	590	71	10.2475
Blon_0488	261	62.0706	174	238.714
Blon_0489	612	413	13	2.68045
Blon_0490	672	473	31	5.58103
Blon_0491	1185	986	29	2.50458
Blon_0492	1695	1496	25	1.42306
Blon_0493	1290	1091	57	4.44901
Blon_0494	465	266	27	8.64362
Blon_0495	1215	1016	79	6.62136
Blon_0496	1203	1004	82	6.95495
Blon_0497	1242	1043	116	9.47082
Blon_0498	1356	1157	400.714	29.4927
Blon_0499	1266	1067	28	2.23464
Blon_0500	1161	962	1368	121.095
Blon_0501	663	464	804	147.554
Blon_0502	576	377	13	2.9364
Blon_0504	381	182	4	1.87155
Blon_0505	825	626	9	1.22428
Blon_0506	207	19.5103	0	0
Blon_0507	360	161	56	29.6194
Blon_0508	579	380	97	21.7371
Blon_0509	1302	1103	200	15.4407
Blon_0510	663	464	153	28.0794
Blon_0511	405	206	15	6.20066
Blon_0512	687	488	60	10.47
Blon_0513	1053	854	59	5.88312
Blon_0514	729	530	27	4.33812
Blon_0515	1113	914	55	5.12425
Blon_0516	726	527	505	81.6008
Blon_0517	657	458	1756.74	326.629
Blon_0518	729	530	1337.22	214.852
Blon_0519	627	428	1314	261.436
Blon_0520	720	521	493	80.5792
Blon_0521	1206	1007	431	36.447
Blon_0522	873	674	226	28.5537
Blon_0523	672	473	91	16.383
Blon_0524	4443	4244	220	4.41429
Blon_0525	741	542	655	102.91
Blon_0526	1206	1007	798	67.4819
Blon_0527	258	59.1108	28	40.3371
Blon_0528	435	236	37	13.3507
Blon_0529	240	42.049	25	50.6289
Blon_0530	597	398	79	16.9028
Blon_0531	528	329	66	17.0829
Blon_0532	1215	1016	159	13.3265
Blon_0533	156	7.59116	0	0
Blon_0534	174	9.99669	1	8.51839
Blon_0535	279	80.003	209	222.461
Blon_0536	465	266	337	107.885
Blon_R0019	75	3.59105	0	0
Blon_0537	861	662	774	99.5627
Blon_0538	1014	815	3907	408.225
Blon_R0020	74	3.56892	0	0
Blon_R0021	76	3.6135	0	0
Blon_0539	1305	1106	336	25.8701
Blon_0540	1152	953	14031	1253.75
Blon_0541	927	728	697	81.5296
Blon_0542	1653	1454	2800	163.986
Blon_0543	1224	1025	2157	179.201
Blon_0544	918	719	911	107.895
Blon_0545	1674	1475	1493	86.1949
Blon_0546	1491	1292	1616	106.511
Blon_0547	1167	968	696	61.2276
Blon_0548	564	365	3182	742.371
Blon_0549	2094	1895	17748	797.543
Blon_0550	582	383	1416	314.831
Blon_0551	876	677	2278	286.536
Blon_0552	1413	1214	3410	239.194
Blon_0553	528	329	1132	292.998
Blon_0554	906	707	1070	128.878
Blon_0555	1680	1481	4057	233.273
Blon_0556	369	170	166	83.152
Blon_0558	1188	989	304	26.1753
Blon_0559	753	554	67	10.2986
Blon_0560	843	644	110	14.5452
Blon_0561	3030	2831	719	21.6273
Blon_0562	618	419	123	24.998
Blon_0563	1200	1001	321.313	27.3343
Blon_0564	1767	1568	3018	163.903
Blon_R0022	77	3.63627	0	0
Blon_0565	951	752	4369	494.741
Blon_0567	849	650	315	41.2678
Blon_0568	420	221	158	60.8805
Blon_0569	801	602	84	11.8822
Blon_0570	303	104	17	13.9197
Blon_0571	180	11.1077	4	30.6653
Blon_0572	498	299	256	72.9092
Blon_0573	1389	1190	1494	106.91
Blon_R0023	74	3.56892	0	0
Blon_0574	213	22.4695	5818	22049.2
Blon_0575	1089	890	2253	215.568
Blon_0576	885	686	523	64.9219
Blon_0577	1188	989	1183	101.86
Blon_0578	924	725	867	101.834
Blon_0579	1083	884	1097	105.674
Blon_0580	864	665	1156	148.03
Blon_0581	705	506	829	139.514
Blon_0582	702	503	1360	230.242
Blon_0583	1284	1085	1957	153.594
Blon_0584	1554	1355	15036	944.945
Blon_0585	651	452	1582	298.045
Blon_0586	1419	1220	1762	122.987
Blon_0588	420	221	12	4.62384
Blon_0589	1815	1616	4629	243.927
Blon_0590	744	545	293	45.781
Blon_0591	2175	1976	7393	318.601
Blon_0592	981	782	2827	307.845
Blon_0593	783	584	6401	933.359
Blon_0594	1293	1094	1098	85.467
Blon_0595	1020	821	1410	146.248
Blon_0596	1086	887	805	77.2834
Blon_0597	4272	4073	1783	37.2778
Blon_0598	483	284	59	17.6908
Blon_0599	306	107	173	137.682
Blon_0600	516	317	173	46.473
Blon_0601	1056	857	494	49.0862
Blon_0602	1224	1025	578	48.0195
Blon_0605	1113	914	1019	94.9384
Blon_R0024	73	3.5471	0	0
Blon_0606	429	230	224	82.9342
Blon_0607	1857	1658	872	44.7863
Blon_0608	525	326	603	157.512
Blon_0609	1173	974	602	52.6322
Blon_0610	303	104	246	201.426
Blon_0611	1359	1160	934	68.565
Blon_0612	2409	2210	13630	525.191
Blon_0613	729	530	741	119.057
Blon_0614	5115	4916	5960	103.24
Blon_0615	588	389	697	152.58
Blon_0616	1305	1106	1736.79	133.723
Blon_0617	1278	1079	4864	383.871
Blon_0619	288	89.0004	68	65.0625
Blon_0620	402	203	131	54.9527
Blon_0621	1206	1007	143	12.0926
Blon_0622	1356	1157	400.714	29.4927
Blon_0623	366	167	25	12.7479
Blon_0624	588	389	214	46.8466
Blon_0625	2271	2072	995	40.8928
Blon_0626	2202	2003	246	10.4585
Blon_0627	915	716	48	5.70876
Blon_0628	1878	1679	139	7.04982
Blon_0629	1419	1220	75	5.23498
Blon_0630	1488	1289	85	5.61539
Blon_0631	1812	1613	136	7.1799
Blon_0632	825	626	49	6.66554
Blon_0633	666	467	206	37.5633
Blon_0634	2169	1970	786	33.9758
Blon_0635	1959	1760	1554	75.1886
Blon_0636	2016	1817	2573	120.586
Blon_0637	1041	842	345	34.8916
Blon_0638	939	740	6335	729.002
Blon_0639	1416	1217	6576	460.135
Blon_0640	981	782	3499	381.023
Blon_0641	1011	812	543	56.9452
Blon_0642	759	560	186	28.2839
Blon_0643	912	713	270	32.2469
Blon_0644	945	746	363	41.4363
Blon_0645	684	485	375	65.842
Blon_0646	2283	2084	2244	91.6936
Blon_0647	1569	1370	312	19.3931
Blon_0648	957	758	87	9.77381
Blon_0649	2145	1946	412	18.0289
Blon_0650	855	656	178	23.1063
Blon_0651	969	770	326	36.0529
Blon_0652	1212	1013	1034	86.921
Blon_0653	3312	3113	11398	311.791
Blon_0654	366	167	25	12.7479
Blon_0655	927	728	57	6.66741
Blon_0656	1119	920	148	13.699
Blon_0657	828	629	117	15.8398
Blon_0658	393	194	48	21.0695
Blon_0659	489	290	41	12.0393
Blon_0660	288	89.0004	8	7.65441
Blon_0661	1533	1334	703	44.8759
Blon_0662	222	27.8721	7	21.3866
Blon_0664	1020	821	281	29.1459
Blon_0665	1014	815	121	12.6427
Blon_0666	1971	1772	444	21.337
Blon_0667	1248	1049	291	23.6228
Blon_0668	1395	1196	170	12.1041
Blon_0669	1431	1232	105	7.25759
Blon_0670	429	230	18	6.66436
Blon_0671	288	89.0004	23	22.0064
Blon_0672	681	482	64	11.307
Blon_0674	648	449	109	20.6725
Blon_0675	783	584	241	35.1413
Blon_0676	435	236	1731.21	624.671
Blon_0677	384	185	44	20.2532
Blon_0679	282	83.0016	11095	11382.9
Blon_0680	2562	2363	2289	82.4889
Blon_0681	1437	1238	3742	257.393
Blon_0682	366	167	22	11.2181
Blon_0683	1548	1349	117	7.38563
Blon_0684	348	149	22	12.5733
Blon_0685	552	353	362	87.3268
Blon_0686	1032	833	1076	109.997
Blon_0687	1059	860	1171	115.95
Blon_0688	552	353	560	135.091
Blon_0689	951	752	1110	125.695
Blon_0690	1080	881	1387	134.065
Blon_0691	690	491	487	84.462
Blon_0692	684	485	1574	276.361
Blon_0693	240	42.049	794	1607.97
Blon_0694	1626	1427	29376	1753
Blon_0695	291	92.0002	60	55.5362
Blon_0696	807	608	739	103.503
Blon_0697	732	533	4278	683.482
Blon_0698	1992	1793	7158	339.958
Blon_0699	390	191	1439	641.566
Blon_0700	1188	989	4206	362.148
Blon_0701	966	767	1942	215.609
Blon_0702	2586	2387	15171	541.222
Blon_0703	1794	1595	290	15.4829
Blon_0704	1473	1274	9247	618.081
Blon_0705	1401	1202	3607	255.538
Blon_0706	1800	1601	11995	638.003
Blon_0707	972	773	109	12.0077
Blon_0708	306	107	7	5.57093
Blon_0709	816	617	1889	260.712
Blon_0710	840	641	2011	267.158
Blon_0711	678	479	1262	224.356
Blon_0712	1101	902	2064	194.857
Blon_0713	1533	1334	138	8.80921
Blon_0714	1086	887	822	78.9154
Blon_0715	2568	2369	2050	73.689
Blon_0716	1398	1199	924	65.6246
Blon_0717	1458	1259	835	56.4774
Blon_0718	987	788	919	99.3123
Blon_0719	675	476	791	141.509
Blon_0720	366	167	657	335.014
Blon_0721	306	107	300	238.754
Blon_0722	2433	2234	1018	38.8042
Blon_0723	654	455	527	98.6309
Blon_0724	1023	824	1657	171.241
Blon_0725	768	569	7811	1168.98
Blon_0726	1266	1067	471	37.5898
Blon_0727	786	587	583	84.5754
Blon_0728	2253	2054	1585	65.7117
Blon_0729	3615	3416	4498	112.128
Blon_0730	2766	2567	2122	70.3936
Blon_0731	1119	920	1131	104.686
Blon_0732	1956	1757	5730	277.713
Blon_0733	789	590	1008	145.486
Blon_0734	768	569	464	69.4416
Blon_0735	567	368	5507	1274.33
Blon_0736	564	365	4152	968.675
Blon_0737	1224	1025	5403	448.874
Blon_0738	3384	3185	22449	600.207
Blon_0739	921	722	3071	362.207
Blon_0740	591	392	621	134.902
Blon_0741	636	437	249	48.5212
Blon_0742	2256	2057	1706	70.625
Blon_0743	642	443	241	46.3262
Blon_0744	660	461	1504	277.818
