target_id	length	eff_length	est_counts	tpm
Blon_0085	1092	893	1001	126.044
Blon_0086	957	758	573	85.0012
Blon_0087	1377	1178	2194	209.426
Blon_0088	2643	2444	4344	199.861
Blon_0089	975	776	807	116.937
Blon_0090	600	401	518	145.253
Blon_0091	951	752	809	120.968
Blon_0092	1173	974	1098	126.76
Blon_0093	333	134	130	109.088
Blon_0094	843	644	603	105.286
Blon_0095	423	224	39	19.5774
Blon_0096	615	416	308	83.2524
Blon_0097	321	122	436	401.852
Blon_0098	348	149	346	261.113
Blon_0099	240	42.049	159	425.188
Blon_R0003	86	3.85692	0	0
Blon_0101	1314	1115	693	69.8872
Blon_0102	2052	1853	12182	739.235
Blon_0103	2163	1964	2576	147.484
Blon_0104	1302	1103	94	9.58279
Blon_0105	885	686	92	15.0801
Blon_0106	1116	917	72	8.82882
Blon_0107	813	614	62	11.3544
Blon_0108	711	512	70	15.3733
Blon_0109	975	776	250	36.2258
Blon_0110	699	500	164	36.8819
Blon_0111	1722	1523	476	35.1436
Blon_0112	666	467	175	42.1367
Blon_0113	822	623	265	47.8297
Blon_0114	612	413	106	28.8599
Blon_0115	855	656	138	23.6546
Blon_0116	1452	1253	3238	290.58
Blon_0117	939	740	4396	667.983
Blon_R0004	74	3.56892	0	0
Blon_0118	1176	977	1271	146.282
Blon_0119	639	440	463	118.323
Blon_0120	1089	890	975	123.184
Blon_0121	627	428	227	59.6378
Blon_0122	189	13.1915	10	85.2401
Blon_0123	1287	1088	3832	396.037
Blon_0124	1515	1316	771	65.8776
Blon_0125	1041	842	404	53.9521
Blon_0126	396	197	110	62.7864
Blon_0127	1086	887	293	37.1436
Blon_0128	1527	1328	289	24.4703
Blon_0129	1638	1439	2354	183.944
Blon_0130	1368	1169	403	38.7641
Blon_0131	1053	854	2610.41	343.708
Blon_0132	594	395	191	54.3721
Blon_0133	735	536	409	85.8021
Blon_0134	567	368	534	163.167
Blon_0135	366	167	10	6.73322
Blon_0136	1053	854	3801.59	500.55
Blon_0137	1818	1619	804	55.8404
Blon_0138	1035	836	1172	157.638
Blon_0139	2238	2039	10908	601.544
Blon_0140	2079	1880	64	3.82791
Blon_0141	1896	1697	13426	889.619
Blon_0142	687	488	3605	830.663
Blon_0143	1011	812	3512	486.338
Blon_0144	588	389	584	168.812
Blon_0145	1353	1154	179	17.4416
Blon_0146	1122	923	322	39.2278
Blon_0147	1500	1301	288	24.8917
Blon_0148	804	605	183	34.0122
Blon_0149	672	473	305	72.5067
Blon_0150	726	527	728	155.332
Blon_0151	951	752	30	4.48583
Blon_0152	1068	869	20	2.58791
Blon_0153	654	455	9	2.22418
Blon_0154	603	404	10	2.78329
Blon_0155	288	89.0004	1	1.26342
Blon_0156	387	188	4	2.39244
Blon_0157	378	179	29	18.2173
Blon_0158	1131	932	666	80.3522
Blon_0159	600	401	210	58.8863
Blon_0160	2772	2573	1464	63.9795
Blon_0161	603	404	198	55.1091
Blon_0162	1134	935	201	24.1726
Blon_0163	492	293	43	16.5021
Blon_0164	765	566	1265	251.312
Blon_0165	567	368	767	234.362
Blon_0166	1095	896	1034	129.763
Blon_0167	621	422	506	134.827
Blon_0168	1581	1382	1585	128.962
Blon_0169	510	311	49	17.7164
Blon_0170	1917	1718	6245	408.741
Blon_0171	2322	2123	1908	101.057
Blon_0172	963	764	758	111.562
Blon_0173	3084	2885	3545	138.169
Blon_0174	702	503	297	66.3939
Blon_0175	1152	953	644	75.9858
Blon_0176	630	431	197	51.3959
Blon_0177	261	62.0706	619	1121.36
Blon_0178	1650	1451	2358	182.733
Blon_0179	555	356	725	228.996
Blon_0180	1602	1403	3746	300.227
Blon_0181	1518	1319	9955	848.664
Blon_0182	348	149	455	343.372
Blon_0183	618	419	915	245.554
Blon_0184	1422	1223	316	29.0536
Blon_0185	1452	1253	1193	107.06
Blon_0186	660	461	305	74.3941
Blon_0187	909	710	731	115.771
Blon_0188	876	677	1064	176.723
Blon_0189	1128	929	2280	275.968
Blon_0190	417	218	52	26.8217
Blon_0191	1521	1322	5086	432.598
Blon_R0006	76	3.6135	0	0
Blon_R0007	75	3.59105	0	0
Blon_0192	498	299	171	64.3079
Blon_0193	849	650	131	22.662
Blon_0194	714	515	372	81.2223
Blon_R0008	88	3.91013	0	0
Blon_0195	1644	1445	73	5.6806
Blon_0196	1929	1730	235	15.2743
Blon_0197	696	497	292	66.0642
Blon_0198	1269	1070	455	47.8153
Blon_0199	1305	1106	367	37.3122
Blon_0200	1224	1025	400	43.8809
Blon_0201	798	599	245	45.9916
Blon_0202	564	365	265	81.638
Blon_0203	600	401	182	51.0348
Blon_0204	2163	1964	801	45.8596
Blon_0205	2631	2432	1055	48.7785
Blon_0206	1287	1088	3348	346.016
Blon_0207	1530	1331	4234	357.694
Blon_0208	843	644	317	55.3494
Blon_0209	1026	827	940	127.809
Blon_0210	1539	1340	1315	110.347
Blon_R0009	76	3.6135	0	0
Blon_0211	567	368	102	31.1668
Blon_0212	156	7.59116	0	0
Blon_0213	300	101	22	24.4929
Blon_0214	1263	1064	119	12.5761
Blon_0215	669	470	208	49.7628
Blon_0216	1167	968	323	37.5203
Blon_0217	285	86.0009	19	24.8422
Blon_0218	1638	1439	1798	140.497
Blon_0219	1035	836	506	68.0587
Blon_0220	930	731	387	59.5296
Blon_0221	294	95.0001	203	240.277
Blon_0222	1263	1064	2179	230.279
Blon_0223	1296	1097	1945	199.367
Blon_0224	339	140	482	387.131
Blon_0225	1842	1643	468	32.0293
Blon_0226	1446	1247	271	24.4367
Blon_0227	1461	1262	1257	111.999
Blon_0228	1482	1283	1202	105.346
Blon_0229	753	554	459	93.1628
Blon_0230	288	89.0004	903	1140.87
Blon_0231	1821	1622	4794	332.343
Blon_0232	837	638	443	78.0769
Blon_0233	1014	815	1840	253.863
Blon_0234	291	92.0002	2046	2500.67
Blon_0235	660	461	9745	2376.95
Blon_0236	249	50.3754	3246	7245.52
Blon_0237	447	248	8416	3815.87
Blon_R0010	74	3.56892	0	0
Blon_0238	237	39.4185	9	25.6733
Blon_0239	693	494	74	16.844
Blon_0240	705	506	59	13.1112
Blon_0241	771	572	68	13.3676
Blon_0242	933	734	45	6.89376
Blon_0243	603	404	161	44.8109
Blon_0244	1179	980	285	32.7008
Blon_0245	1206	1007	403	45.0003
Blon_0247	1218	1019	209.5	23.1179
Blon_0248	1350	1151	371.174	36.2612
Blon_0249	249	50.3754	3	6.69642
Blon_0250	735	536	698	146.43
Blon_0251	2667	2468	1520	69.2529
Blon_0252	282	83.0016	64	86.7028
Blon_0253	1425	1226	552	50.6277
Blon_0254	630	431	426	111.14
Blon_0255	849	650	446	77.1544
Blon_0256	363	164	21	14.3984
Blon_0257	969	770	29	4.23493
Blon_0258	351	152	1509	1116.31
Blon_0259	1542	1343	8038	672.994
Blon_0260	1500	1301	9461	817.71
Blon_0261	1065	866	3631	471.463
Blon_0262	315	116	522	506.002
Blon_0263	1872	1673	998	67.0771
Blon_0264	1614	1415	5495	436.667
Blon_0265	2064	1865	5134	309.54
Blon_0266	1149	950	1080	127.832
Blon_0267	1446	1247	187	16.8622
Blon_0268	1821	1622	245	16.9846
Blon_0270	1359	1160	173	16.7698
Blon_0271	1464	1265	59	5.24446
Blon_0273	390	191	433	254.914
Blon_0274	2043	1844	1374	83.7848
Blon_0275	2736	2537	12047	533.947
Blon_0276	1467	1268	680	60.3016
Blon_0277	687	488	283	65.2088
Blon_0278	801	602	1331	248.611
Blon_0279	705	506	1144	254.223
Blon_0280	579	380	1875	554.826
Blon_0281	495	296	6581	2500
Blon_0282	2094	1895	4420	262.272
Blon_0283	1968	1769	244	15.5096
Blon_0284	162	8.26769	0	0
Blon_0285	735	536	40	8.3914
Blon_0286	348	149	4	3.01865
Blon_0287	888	689	73.3864	11.9767
Blon_0288	1224	1025	208	22.8181
Blon_0290	501	302	18	6.70201
Blon_0291	396	197	23	13.1281
Blon_0292	552	353	43	13.6972
Blon_0293	216	24.1385	0	0
Blon_0294	192	14.0216	2	16.0388
Blon_0295	411	212	14	7.4256
Blon_0296	849	650	28	4.84378
Blon_0297	168	9.06081	0	0
Blon_0298	1068	869	67	8.66951
Blon_R0011	77	3.63627	0	0
Blon_0299	132	5.68809	0	0
Blon_0300	285	86.0009	210	274.572
Blon_0301	282	83.0016	116	157.149
Blon_0302	1035	836	552	74.2459
Blon_0303	813	614	5296	969.882
Blon_0304	231	34.449	1654	5398.82
Blon_0305	519	320	12995	4566.31
Blon_0306	837	638	16480	2904.53
Blon_0307	1632	1433	43247	3393.51
Blon_0308	924	725	17953	2784.44
Blon_0309	1473	1274	29918	2640.6
Blon_0310	294	95.0001	3714	4396
Blon_0311	771	572	575	113.035
Blon_0312	990	791	1512	214.939
Blon_0313	1071	872	2178	280.854
Blon_0314	1008	809	1791	248.935
Blon_0315	975	776	1330	192.721
Blon_0316	627	428	586	153.955
Blon_R0012	76	3.6135	0	0
Blon_0317	390	191	267	157.187
Blon_0318	993	794	954	135.104
Blon_0319	1002	803	1866	261.298
Blon_0320	1188	989	2471	280.942
Blon_0321	1167	968	207	24.0455
Blon_0322	948	749	68	10.2086
Blon_0323	822	623	52	9.38544
Blon_0324	1131	932	73	8.80737
Blon_0325	1044	845	316	42.0504
Blon_0326	798	599	523	98.178
Blon_0327	1434	1235	617	56.1769
Blon_0328	717	518	258	56.0053
Blon_0329	1413	1214	433	40.1059
Blon_0330	495	296	41	15.5751
Blon_0331	210	20.9285	7	37.6097
Blon_R0013	73	3.5471	0	0
Blon_R0014	72	3.52559	0	0
Blon_R0015	76	3.6135	0	0
Blon_0332	345	146	1277	983.507
Blon_0334	324	125	181	162.82
Blon_0335	744	545	295	60.8646
Blon_0336	1278	1079	456	47.5207
Blon_0337	1017	818	1932	265.579
Blon_0338	195	14.9308	2646	19927.2
Blon_0339	2835	2636	1687	71.963
Blon_0340	519	320	28	9.83892
Blon_0341	912	713	100	15.7707
Blon_0342	978	779	95	13.7128
Blon_0343	1410	1211	69	6.40685
Blon_0344	630	431	14.9436	3.89869
Blon_0345	1224	1025	87	9.5441
Blon_0346	2025	1826	678.614	41.7889
Blon_0347	1179	980	135	15.4898
Blon_0348	600	401	129.359	36.2736
Blon_0349	612	413	188	51.1855
Blon_0350	816	617	357	65.0613
Blon_0351	1647	1448	1143	88.76
Blon_0352	981	782	795	114.314
Blon_0353	876	677	1721	285.846
Blon_0354	678	479	1105	259.398
Blon_0355	1560	1361	6574	543.139
Blon_0356	1344	1145	2466	242.174
Blon_0357	1173	974	1262	145.693
Blon_0358	1134	935	554	66.6251
Blon_0359	714	515	408	89.0825
Blon_0360	1365	1166	548	52.8471
Blon_0361	1380	1181	1191	113.397
Blon_0362	771	572	453	89.0516
Blon_0363	1134	935	3558	427.892
Blon_0364	954	755	909	135.381
Blon_0365	999	800	1335	187.642
Blon_0366	780	581	932	180.376
Blon_0367	579	380	613	181.391
Blon_0368	2271	2072	1435	77.8756
Blon_0372	921	722	1203	187.356
Blon_0373	1056	857	1073	140.786
Blon_0374	987	788	547	78.055
Blon_0375	1266	1067	724	76.2981
Blon_0376	933	734	99	15.1663
Blon_0377	834	635	103	18.2391
Blon_0378	1968	1769	251	15.9546
Blon_0379	1218	1019	343	37.8494
Blon_0380	294	95.0001	50	59.1814
Blon_0381	615	416	1258	340.037
Blon_0382	234	36.8813	6541	19942.4
Blon_0383	462	263	13522	5781.29
Blon_0384	798	599	728	136.661
Blon_0385	1395	1196	591	55.5643
Blon_0386	1101	902	790	98.4827
Blon_0387	630	431	382	99.6611
Blon_0388	1206	1007	1046	116.8
Blon_0389	468	269	748	312.672
Blon_0390	1110	911	1344	165.89
Blon_0391	1653	1454	3525	272.605
Blon_0392	909	710	363	57.4894
Blon_0393	1650	1451	2070	160.414
Blon_0394	729	530	561	119.022
Blon_0395	2277	2078	1289	69.7504
Blon_0396	420	221	125	63.6
Blon_0397	279	80.003	28	39.3542
Blon_0398	555	356	1675	529.059
Blon_0399	1932	1733	4068	263.95
Blon_0400	729	530	868	184.155
Blon_0401	195	14.9308	1234	9293.34
Blon_0402	630	431	701	182.886
Blon_0403	891	692	1347	218.877
Blon_0404	501	302	738	274.782
Blon_0405	294	95.0001	363	429.657
Blon_0406	1011	812	977	135.294
Blon_0407	429	230	60	29.3334
Blon_0408	627	428	298	78.291
Blon_0409	1323	1124	1203	120.348
Blon_0410	843	644	352	61.4605
Blon_0411	777	578	1929	375.27
Blon_0412	759	560	1651	331.511
Blon_R0016	73	3.5471	0	0
Blon_0413	1269	1070	1869	196.411
Blon_0414	1311	1112	1814	183.431
Blon_0415	1281	1082	1536	159.626
Blon_0416	1002	803	442	61.8937
Blon_R0017	84	3.8053	0	0
Blon_R0018	73	3.5471	0	0
Blon_0417	1698	1499	45455	3409.73
Blon_0418	1413	1214	498	46.1265
Blon_0419	1785	1586	464	32.8968
Blon_0420	366	167	6352	4276.94
Blon_0421	840	641	593	104.025
Blon_0422	840	641	251	44.0307
Blon_0423	1116	917	413	50.6431
Blon_0425	1218	1019	209.5	23.1179
Blon_0426	1350	1151	241.826	23.6247
Blon_0427	1824	1625	2822	195.273
Blon_0431	2220	2021	676	37.6114
Blon_0432	1263	1064	287	30.3305
Blon_0433	738	539	121	25.2427
Blon_0434	408	209	14	7.53219
Blon_0435	1953	1754	82	5.25683
Blon_0436	648	449	60	15.026
Blon_0437	405	206	6	3.27509
Blon_0438	618	419	45	12.0764
Blon_0439	1113	914	613	75.4143
Blon_0440	948	749	42	6.30532
Blon_0441	372	173	4	2.59988
Blon_0442	717	518	571	123.95
Blon_0443	744	545	256	52.8181
Blon_0444	1311	1112	633	64.0086
Blon_0445	1590	1391	440	35.5685
Blon_0446	999	800	536	75.338
Blon_0447	1089	890	73	9.223
Blon_0448	1209	1010	54	6.0119
Blon_0449	1077	878	48.0956	6.15957
Blon_0450	705	506	21	4.66668
Blon_0451	645	446	23	5.79872
Blon_0453	759	560	16	3.21271
Blon_0454	705	506	1110	246.667
Blon_0455	738	539	934	194.849
Blon_0456	498	299	32	12.0342
Blon_0457	348	149	11	8.3013
Blon_0458	1278	1079	45	4.68954
Blon_0459	2022	1823	197	12.1512
Blon_0460	870	671	34	5.69765
Blon_0463	660	461	58	14.1471
Blon_0464	1263	1064	269	28.4282
Blon_0465	363	164	32	21.9405
Blon_0466	399	200	17	9.55781
Blon_0467	1425	1226	126	11.5563
Blon_0468	804	605	48	8.92124
Blon_0469	594	395	5	1.42335
Blon_0470	2658	2459	60	2.74367
Blon_0471	744	545	39	8.04651
Blon_0472	1374	1175	119	11.388
Blon_0473	1437	1238	133	12.0801
Blon_0474	753	554	37	7.50985
Blon_0475	1752	1553	174	12.5985
Blon_0476	429	230	80	39.1112
Blon_0477	273	74.0093	9	13.674
Blon_0478	1590	1391	138	11.1556
Blon_0479	213	22.4695	17	85.0735
Blon_0480	609	410	89	24.4088
Blon_0481	708	509	115	25.405
Blon_0482	1326	1127	197	19.6554
Blon_0483	270	71.016	1	1.58337
Blon_0484	543	344	16	5.22999
Blon_0485	546	347	16	5.18478
Blon_0486	942	743	64	9.68569
Blon_0487	789	590	68	12.9597
Blon_0488	261	62.0706	152	275.358
Blon_0489	612	413	20	5.44527
Blon_0490	672	473	18	4.27908
Blon_0491	1185	986	25	2.85103
Blon_0492	1695	1496	21	1.57844
Blon_0493	1290	1091	41	4.2257
Blon_0494	465	266	15	6.34087
Blon_0495	1215	1016	51	5.64438
Blon_0496	1203	1004	58	6.49582
Blon_0497	1242	1043	54	5.82169
Blon_0498	1356	1157	304.714	29.6141
Blon_0499	1266	1067	19	2.0023
Blon_0500	1161	962	842	98.4184
Blon_0501	663	464	531	128.681
Blon_0502	576	377	11	3.28088
Blon_0504	381	182	4	2.47131
Blon_0505	825	626	10	1.79624
Blon_0506	207	19.5103	0	0
Blon_0507	360	161	38	26.5398
Blon_0508	579	380	70	20.7135
Blon_0509	1302	1103	139	14.1703
Blon_0510	663	464	125	30.2922
Blon_0511	405	206	8	4.36679
Blon_0512	687	488	40	9.21679
Blon_0513	1053	854	35	4.60839
Blon_0514	729	530	12	2.54592
Blon_0515	1113	914	26	3.19865
Blon_0516	726	527	446	95.162
Blon_0517	657	458	1943.33	477.113
Blon_0518	729	530	1492	316.543
Blon_0519	627	428	1377	361.768
Blon_0520	720	521	490	105.754
Blon_0521	1206	1007	321	35.8439
Blon_0522	873	674	186	31.0308
Blon_0523	672	473	100	23.7727
Blon_0524	4443	4244	198	5.24601
Blon_0525	741	542	583	120.951
Blon_0526	1206	1007	730	81.5141
Blon_0527	258	59.1108	22	41.85
Blon_0528	435	236	29	13.8174
Blon_0529	240	42.049	27	72.2018
Blon_0530	597	398	107	30.2301
Blon_0531	528	329	84	28.7093
Blon_0532	1215	1016	239	26.4511
Blon_0533	156	7.59116	0	0
Blon_0534	174	9.99669	1	11.2482
Blon_0535	279	80.003	222	312.023
Blon_0536	465	266	267	112.868
Blon_R0019	75	3.59105	0	0
Blon_0537	861	662	557	94.6099
Blon_0538	1014	815	3625	500.138
Blon_R0020	74	3.56892	0	0
Blon_R0021	76	3.6135	0	0
Blon_0539	1305	1106	500	50.834
Blon_0540	1152	953	19581	2310.37
Blon_0541	927	728	758	117.079
Blon_0542	1653	1454	2109	163.099
Blon_0543	1224	1025	1659	181.996
Blon_0544	918	719	594	92.896
Blon_0545	1674	1475	951	72.4983
Blon_0546	1491	1292	1117	97.2143
Blon_0547	1167	968	398	46.2325
Blon_0548	564	365	2175	670.048
Blon_0549	2094	1895	11773	698.582
Blon_0550	582	383	815	239.276
Blon_0551	876	677	1359	225.72
Blon_0552	1413	1214	2048	189.693
Blon_0553	528	329	626	213.953
Blon_0554	906	707	613	97.4946
Blon_0555	1680	1481	2870	217.905
Blon_0556	369	170	109	72.097
Blon_0558	1188	989	263	29.9019
Blon_0559	753	554	53	10.7574
Blon_0560	843	644	136	23.7461
Blon_0561	3030	2831	655	26.016
Blon_0562	618	419	109	29.2518
Blon_0563	1200	1001	275.103	30.903
Blon_0564	1767	1568	1673	119.975
Blon_R0022	77	3.63627	0	0
Blon_0565	951	752	3866	578.074
Blon_0567	849	650	306	52.9356
Blon_0568	420	221	152	77.3376
Blon_0569	801	602	87	16.2503
Blon_0570	303	104	26	28.1112
Blon_0571	180	11.1077	4	40.4924
Blon_0572	498	299	284	106.804
Blon_0573	1389	1190	2146	202.779
Blon_R0023	74	3.56892	0	0
Blon_0574	213	22.4695	2518	12600.9
Blon_0575	1089	890	1521	192.167
Blon_0576	885	686	281	46.0598
Blon_0577	1188	989	733	83.3388
Blon_0578	924	725	478	74.136
Blon_0579	1083	884	624	79.3728
Blon_0580	864	665	649	109.739
Blon_0581	705	506	419	93.1114
Blon_0582	702	503	930	207.9
Blon_0583	1284	1085	1108	114.828
Blon_0584	1554	1355	13138	1090.26
Blon_0585	651	452	1224	304.497
Blon_0586	1419	1220	1485	136.869
Blon_0588	420	221	3	1.5264
Blon_0589	1815	1616	4250	295.724
Blon_0590	744	545	153	31.5671
Blon_0591	2175	1976	6155	350.252
Blon_0592	981	782	2750	395.426
Blon_0593	783	584	3830	737.438
Blon_0594	1293	1094	881	90.552
Blon_0595	1020	821	1010	138.33
Blon_0596	1086	887	644	81.6398
Blon_0597	4272	4073	1471	40.6104
Blon_0598	483	284	58	22.9641
Blon_0599	306	107	163	171.294
Blon_0600	516	317	205	72.7167
Blon_0601	1056	857	498	65.3413
Blon_0602	1224	1025	673	73.8296
Blon_0605	1113	914	430	52.9007
Blon_R0024	73	3.5471	0	0
Blon_0606	429	230	227	110.978
Blon_0607	1857	1658	1107	75.0762
Blon_0608	525	326	481	165.908
Blon_0609	1173	974	502	57.9541
Blon_0610	303	104	183	197.86
Blon_0611	1359	1160	731	70.8596
Blon_0612	2409	2210	10668	542.788
Blon_0613	729	530	476	100.988
Blon_0614	5115	4916	6396	146.297
Blon_0615	588	389	607	175.46
Blon_0616	1305	1106	1907.55	193.936
Blon_0617	1278	1079	3468	361.407
Blon_0619	288	89.0004	54	68.2246
Blon_0620	402	203	98	54.2837
Blon_0621	1206	1007	142	15.8562
Blon_0622	1356	1157	304.714	29.6141
Blon_0623	366	167	9	6.0599
Blon_0624	588	389	181	52.3201
Blon_0625	2271	2072	1764	95.73
Blon_0626	2202	2003	254	14.2591
Blon_0627	915	716	46	7.22411
Blon_0628	1878	1679	120	8.03656
Blon_0629	1419	1220	69	6.35958
Blon_0630	1488	1289	47	4.10001
Blon_0631	1812	1613	137	9.55049
Blon_0632	825	626	35	6.28685
Blon_0633	666	467	139	33.4686
Blon_0634	2169	1970	592	33.7905
Blon_0635	1959	1760	1234	78.8392
Blon_0636	2016	1817	2055	127.173
Blon_0637	1041	842	311	41.5325
Blon_0638	939	740	13416	2038.59
Blon_0639	1416	1217	15468	1429.17
Blon_0640	981	782	8035	1155.36
Blon_0641	1011	812	621	85.9954
Blon_0642	759	560	130	26.1033
Blon_0643	912	713	445	70.1794
Blon_0644	945	746	627	94.5079
Blon_0645	684	485	595	137.948
Blon_0646	2283	2084	2881	155.448
Blon_0647	1569	1370	466	38.2477
Blon_0648	957	758	145	21.5099
Blon_0649	2145	1946	542	31.3181
Blon_0650	855	656	255	43.7095
Blon_0651	969	770	318	46.4382
Blon_0652	1212	1013	680	75.4812
Blon_0653	3312	3113	8534	308.257
Blon_0654	366	167	15	10.0998
Blon_0655	927	728	62	9.57634
Blon_0656	1119	920	90	11
Blon_0657	828	629	90	16.0891
Blon_0658	393	194	42	24.3437
Blon_0659	489	290	43	16.6729
Blon_0660	288	89.0004	4	5.05367
Blon_0661	1533	1334	444	37.4254
Blon_0662	222	27.8721	7	28.2402
Blon_0664	1020	821	372	50.9494
Blon_0665	1014	815	133	18.3499
Blon_0666	1971	1772	635	40.2948
Blon_0667	1248	1049	462	49.5229
Blon_0668	1395	1196	366	34.4104
Blon_0669	1431	1232	247	22.5437
Blon_0670	429	230	61	29.8223
Blon_0671	288	89.0004	18	22.7415
Blon_0672	681	482	31	7.23193
Blon_0674	648	449	73	18.2817
Blon_0675	783	584	165	31.7695
Blon_0676	435	236	1496.81	713.173
Blon_0677	384	185	38	23.0968
Blon_0679	282	83.0016	9047	12256.2
Blon_0680	2562	2363	1846	87.8431
Blon_0681	1437	1238	3649	331.431
Blon_0682	366	167	19	12.7931
Blon_0683	1548	1349	55	4.58448
Blon_0684	348	149	8	6.03731
Blon_0685	552	353	196	62.434
Blon_0686	1032	833	644	86.9321
Blon_0687	1059	860	708	92.5709
Blon_0688	552	353	330	105.118
Blon_0689	951	752	799	119.473
Blon_0690	1080	881	1090	139.12
Blon_0691	690	491	427	97.7881
Blon_0692	684	485	1260	292.125
Blon_0693	240	42.049	663	1772.95
Blon_0694	1626	1427	32061	2526.34
Blon_0695	291	92.0002	61	74.5556
Blon_0696	807	608	677	125.206
Blon_0697	732	533	3223	679.943
Blon_0698	1992	1793	5643	353.891
Blon_0699	390	191	1163	684.677
Blon_0700	1188	989	3356	381.562
Blon_0701	966	767	1826	267.698
Blon_0702	2586	2387	10731	505.507
Blon_0703	1794	1595	140	9.86976
Blon_0704	1473	1274	6835	603.266
Blon_0705	1401	1202	3520	329.289
Blon_0706	1800	1601	9363	657.602
Blon_0707	972	773	61	8.87339
Blon_0708	306	107	4	4.20354
Blon_0709	816	617	1683	306.717
Blon_0710	840	641	1778	311.898
Blon_0711	678	479	1200	281.699
Blon_0712	1101	902	1841	229.502
Blon_0713	1533	1334	105	8.8506
Blon_0714	1086	887	829	105.092
Blon_0715	2568	2369	1809	85.8644
Blon_0716	1398	1199	659	61.8024
Blon_0717	1458	1259	424	37.8686
Blon_0718	987	788	719	102.599
Blon_0719	675	476	792	187.093
Blon_0720	366	167	551	371.001
Blon_0721	306	107	225	236.449
Blon_0722	2433	2234	473	23.8077
Blon_0723	654	455	221	54.6161
Blon_0724	1023	824	1383	188.727
Blon_0725	768	569	8850	1748.92
Blon_0726	1266	1067	478	50.3736
Blon_0727	786	587	545	104.399
Blon_0728	2253	2054	1252	68.5399
Blon_0729	3615	3416	3032	99.8047
Blon_0730	2766	2567	1861	81.5192
Blon_0731	1119	920	691	84.4558
Blon_0732	1956	1757	3792	242.681
Blon_0733	789	590	722	137.602
Blon_0734	768	569	373	73.7116
Blon_0735	567	368	4036	1233.23
Blon_0736	564	365	3107	957.167
Blon_0737	1224	1025	5555	609.396
Blon_0738	3384	3185	20457	722.224
Blon_0739	921	722	2902	451.96
Blon_0740	591	392	597	171.249
Blon_0741	636	437	173	44.5148
Blon_0742	2256	2057	1211	66.1987
Blon_0743	642	443	166	42.1351
Blon_0744	660	461	1220	297.576
Blon_0745	675	476	849	200.558
Blon_0746	792	593	1301	246.696
Blon_0747	903	704	3200	511.113
