target_id	length	eff_length	est_counts	tpm
Blon_0225	1842	1643	349	35.7213
Blon_0226	1446	1247	215	28.9942
Blon_0227	1461	1262	978	130.322
Blon_0228	1482	1283	840	110.101
Blon_0229	753	554	372	112.92
Blon_0230	288	89.0004	528	997.656
Blon_0231	1821	1622	3394	351.885
Blon_0232	837	638	265	69.8497
Blon_0233	1014	815	1259	259.781
Blon_0234	291	92.0002	1435	2623.02
Blon_0235	660	461	8388	3059.83
Blon_0236	249	50.3754	2630	8779.64
Blon_0237	447	248	6623	4490.99
Blon_R0010	74	3.56892	0	0
Blon_0238	237	39.4185	6	25.5971
Blon_0239	693	494	50	17.0209
Blon_0240	705	506	35	11.6321
Blon_0241	771	572	36	10.5839
Blon_0242	933	734	21	4.8113
Blon_0243	603	404	83	34.549
Blon_0244	1179	980	156	26.7693
Blon_0245	1206	1007	285	47.5943
Blon_0247	1218	1019	116	19.1436
Blon_0248	1350	1151	220.58	32.2277
Blon_0249	249	50.3754	2	6.67653
Blon_0250	735	536	489	153.42
Blon_0251	2667	2468	1134	77.2693
Blon_0252	282	83.0016	26	52.6776
Blon_0253	1425	1226	380	52.1233
Blon_0254	630	431	362	141.244
Blon_0255	849	650	273	70.6299
Blon_0256	363	164	22	22.5589
Blon_0257	969	770	13	2.83917
Blon_0258	351	152	998	1104.15
Blon_0259	1542	1343	6095	763.197
Blon_0260	1500	1301	6331	818.341
Blon_0261	1065	866	2285	443.718
Blon_0262	315	116	311	450.86
Blon_0263	1872	1673	645	64.834
Blon_0264	1614	1415	3997	475.025
Blon_0265	2064	1865	4030	363.384
Blon_0266	1149	950	686	121.434
Blon_0267	1446	1247	98	13.216
Blon_0268	1821	1622	165	17.1069
Blon_0270	1359	1160	132	19.1362
Blon_0271	1464	1265	43	5.71633
Blon_0273	390	191	311	273.821
Blon_0274	2043	1844	1034	94.2972
Blon_0275	2736	2537	9934	658.48
Blon_0276	1467	1268	505	66.9748
Blon_0277	687	488	204	70.2991
Blon_0278	801	602	914	255.322
Blon_0279	705	506	836	277.84
Blon_0280	579	380	1063	470.423
Blon_0281	495	296	4369	2482.16
Blon_0282	2094	1895	3263	289.566
Blon_0283	1968	1769	163	15.4953
Blon_0284	162	8.26769	0	0
Blon_0285	735	536	6	1.88246
Blon_0286	348	149	4	4.51453
Blon_0287	888	689	46.4897	11.3469
Blon_0288	1224	1025	75	12.3049
Blon_0290	501	302	3	1.67053
Blon_0291	396	197	3	2.56091
Blon_0292	552	353	8	3.81114
Blon_0293	216	24.1385	1	6.96673
Blon_0294	192	14.0216	0	0
Blon_0295	411	212	0	0
Blon_0296	849	650	18	4.65692
Blon_0297	168	9.06081	0	0
Blon_0298	1068	869	30	5.80551
Blon_R0011	77	3.63627	0	0
Blon_0299	132	5.68809	0	0
Blon_0300	285	86.0009	113	220.961
Blon_0301	282	83.0016	60	121.564
Blon_0302	1035	836	376	75.6346
Blon_0303	813	614	3795	1039.4
Blon_0304	231	34.449	1189	5804.23
Blon_0305	519	320	7908	4155.81
Blon_0306	837	638	11026	2906.27
Blon_0307	1632	1433	32049	3761.04
Blon_0308	924	725	12266	2845.14
Blon_0309	1473	1274	23187	3060.65
Blon_0310	294	95.0001	2281	4037.76
Blon_0311	771	572	378	111.131
Blon_0312	990	791	853	181.348
Blon_0313	1071	872	1560	300.848
Blon_0314	1008	809	1291	268.359
Blon_0315	975	776	1268	274.787
Blon_0316	627	428	370	145.377
Blon_R0012	76	3.6135	0	0
Blon_0317	390	191	154	135.59
Blon_0318	993	794	682	144.445
Blon_0319	1002	803	1306	273.506
Blon_0320	1188	989	1819	309.297
Blon_0321	1167	968	130	22.5843
Blon_0322	948	749	41	9.20537
Blon_0323	822	623	37	9.98741
Blon_0324	1131	932	50	9.0218
Blon_0325	1044	845	191	38.0116
Blon_0326	798	599	378	106.122
Blon_0327	1434	1235	421	57.3264
Blon_0328	717	518	200	64.9291
Blon_0329	1413	1214	295	40.8642
Blon_0330	495	296	22	12.4989
Blon_0331	210	20.9285	7	56.247
Blon_R0013	73	3.5471	0	0
Blon_R0014	72	3.52559	0	0
Blon_R0015	76	3.6135	0	0
Blon_0332	345	146	897	1033.19
Blon_0334	324	125	97	130.497
Blon_0335	744	545	204	62.9467
Blon_0336	1278	1079	277	43.1715
Blon_0337	1017	818	1460	300.15
Blon_0338	195	14.9308	1835	20667.7
Blon_0339	2835	2636	1323	84.4022
Blon_0340	519	320	20	10.5104
Blon_0341	912	713	46.5	10.9674
Blon_0342	978	779	69	14.8954
Blon_0343	1410	1211	40	5.55463
Blon_0344	630	431	3.54603	1.38358
Blon_0345	1224	1025	39	6.39853
Blon_0346	2025	1826	444.51	40.9374
Blon_0347	1179	980	108	18.5326
Blon_0348	600	401	81.129	34.0229
Blon_0349	612	413	163	66.3707
Blon_0350	816	617	285	77.6781
Blon_0351	1647	1448	954	110.795
Blon_0352	981	782	542	116.555
Blon_0353	876	677	1424	353.721
Blon_0354	678	479	946	332.12
Blon_0355	1560	1361	4829	596.676
Blon_0356	1344	1145	1783	261.87
Blon_0357	1173	974	1000	172.655
Blon_0358	1134	935	387	69.6047
Blon_0359	714	515	348	113.635
Blon_0360	1365	1166	416	59.9976
Blon_0361	1380	1181	975	138.833
Blon_0362	771	572	319	93.7851
Blon_0363	1134	935	2630	473.024
Blon_0364	954	755	700	155.916
Blon_0365	999	800	1028	216.094
Blon_0366	780	581	754	218.24
Blon_0367	579	380	452	200.029
Blon_0368	2271	2072	1011	82.0542
Blon_0372	921	722	900	209.626
Blon_0373	1056	857	765	150.114
Blon_0374	987	788	464	99.0218
Blon_0375	1266	1067	449	70.7654
Blon_0376	933	734	78	17.8705
Blon_0377	834	635	66	17.4787
Blon_0378	1968	1769	213	20.2484
Blon_0379	1218	1019	259	42.743
Blon_0380	294	95.0001	30	53.1051
Blon_0381	615	416	728	294.291
Blon_0382	234	36.8813	2258	10295.7
Blon_0383	462	263	8431	5390.92
Blon_0384	798	599	528	148.233
Blon_0385	1395	1196	447	62.8515
Blon_0386	1101	902	517	96.388
Blon_0387	630	431	246	95.9836
Blon_0388	1206	1007	653	109.049
Blon_0389	468	269	523	326.955
Blon_0390	1110	911	986	182.011
Blon_0391	1653	1454	2474	286.137
Blon_0392	909	710	235	55.6607
Blon_0393	1650	1451	1724	199.806
Blon_0394	729	530	405	128.504
Blon_0395	2277	2078	859	69.5163
Blon_0396	420	221	79	60.1138
Blon_0397	279	80.003	20	42.04
Blon_0398	555	356	1127	532.369
Blon_0399	1932	1733	3153	305.96
Blon_0400	729	530	596	189.108
Blon_0401	195	14.9308	657	7399.83
Blon_0402	630	431	524	204.453
Blon_0403	891	692	1074	260.998
Blon_0404	501	302	467	260.045
Blon_0405	294	95.0001	186	329.252
Blon_0406	1011	812	786	162.782
Blon_0407	429	230	32	23.3971
Blon_0408	627	428	232	91.1556
Blon_0409	1323	1124	920	137.645
Blon_0410	843	644	227	59.276
Blon_0411	777	578	1479	430.308
Blon_0412	759	560	1160	348.345
Blon_R0016	73	3.5471	0	0
Blon_0413	1269	1070	1105	173.667
Blon_0414	1311	1112	1273	192.514
Blon_0415	1281	1082	949	147.495
Blon_0416	1002	803	312	65.3399
Blon_R0017	84	3.8053	0	0
Blon_R0018	73	3.5471	0	0
Blon_0417	1698	1499	35933	4031.17
Blon_0418	1413	1214	330	45.7124
Blon_0419	1785	1586	289	30.6432
Blon_0420	366	167	4678	4710.67
Blon_0421	840	641	380	99.693
Blon_0422	840	641	200	52.47
Blon_0423	1116	917	264	48.4143
Blon_0425	1218	1019	116	19.1436
Blon_0426	1350	1151	192.42	28.1135
Blon_0427	1824	1625	2238	231.604
Blon_0431	2220	2021	446	37.1114
Blon_0432	1263	1064	165	26.0784
Blon_0433	738	539	75	23.3998
Blon_0434	408	209	8	6.43699
Blon_0435	1953	1754	43	4.12266
Blon_0436	648	449	32	11.9851
Blon_0437	405	206	7	5.71439
Blon_0438	618	419	40	16.0541
Blon_0439	1113	914	443	81.5073
Blon_0440	948	749	21	4.71495
Blon_0441	372	173	5	4.8603
Blon_0442	717	518	395	128.235
Blon_0443	744	545	217	66.958
Blon_0444	1311	1112	394	59.5841
Blon_0445	1590	1391	302	36.5106
Blon_0446	999	800	306	64.3236
Blon_0447	1089	890	36	6.80224
Blon_0448	1209	1010	6	0.999008
Blon_0449	1077	878	35	6.70367
Blon_0450	705	506	15	4.98517
Blon_0451	645	446	11	4.1476
Blon_0453	759	560	10	3.00297
Blon_0454	705	506	934	310.41
Blon_0455	738	539	834	260.205
Blon_0456	498	299	19	10.6862
Blon_0457	348	149	2	2.25727
Blon_0458	1278	1079	24	3.74049
Blon_0459	2022	1823	146	13.4681
Blon_0460	870	671	23	5.76427
Blon_0463	660	461	24	8.75487
Blon_0464	1263	1064	209	33.0327
Blon_0465	363	164	24	24.6097
Blon_0466	399	200	16	13.4533
Blon_0467	1425	1226	102	13.991
Blon_0468	804	605	39	10.8405
Blon_0469	594	395	6	2.55443
Blon_0470	2658	2459	19	1.29937
Blon_0471	744	545	20	6.17124
Blon_0472	1374	1175	90	12.8808
Blon_0473	1437	1238	109	14.8062
Blon_0474	753	554	56	16.9988
Blon_0475	1752	1553	104	11.2616
Blon_0476	429	230	83	60.6861
Blon_0477	273	74.0093	7	15.9056
Blon_0478	1590	1391	90	10.8806
Blon_0479	213	22.4695	11	82.3262
Blon_0480	609	410	66	27.0707
Blon_0481	708	509	48	15.8585
Blon_0482	1326	1127	105	15.6677
Blon_0483	270	71.016	2	4.73602
Blon_0484	543	344	5	2.44428
Blon_0485	546	347	14	6.78481
Blon_0486	942	743	35	7.9217
Blon_0487	789	590	60	17.1017
Blon_0488	261	62.0706	81	219.451
Blon_0489	612	413	13	5.29337
Blon_0490	672	473	7	2.48872
Blon_0491	1185	986	5	0.852771
Blon_0492	1695	1496	6	0.674464
Blon_0493	1290	1091	4	0.616559
Blon_0494	465	266	6	3.79323
Blon_0495	1215	1016	5	0.82759
Blon_0496	1203	1004	12	2.00996
Blon_0497	1242	1043	21	3.3859
Blon_0498	1356	1157	225.286	32.7446
Blon_0499	1266	1067	12	1.89128
Blon_0500	1161	962	505	88.2786
Blon_0501	663	464	306	110.903
Blon_0502	576	377	6	2.67639
Blon_0504	381	182	1	0.923991
Blon_0505	825	626	7	1.88045
Blon_0506	207	19.5103	1	8.61937
Blon_0507	360	161	26	27.1573
Blon_0508	579	380	45	19.9144
Blon_0509	1302	1103	118	17.9906
Blon_0510	663	464	80	28.9942
Blon_0511	405	206	2	1.63268
Blon_0512	687	488	11	3.79064
Blon_0513	1053	854	19	3.74141
Blon_0514	729	530	13	4.12484
Blon_0515	1113	914	21	3.86378
Blon_0516	726	527	329	104.984
Blon_0517	657	458	1261.32	463.127
Blon_0518	729	530	1154	366.158
Blon_0519	627	428	1065	418.451
Blon_0520	720	521	261	84.2446
Blon_0521	1206	1007	139	23.2126
Blon_0522	873	674	76	18.9624
Blon_0523	672	473	28	9.95488
Blon_0524	4443	4244	124	4.91344
Blon_0525	741	542	412	127.831
Blon_0526	1206	1007	314	52.4372
Blon_0527	258	59.1108	13	36.9842
Blon_0528	435	236	28	19.9519
Blon_0529	240	42.049	17	67.9881
Blon_0530	597	398	70	29.577
Blon_0531	528	329	53	27.0906
Blon_0532	1215	1016	158	26.1519
Blon_0533	156	7.59116	0	0
Blon_0534	174	9.99669	0	0
Blon_0535	279	80.003	108	227.016
Blon_0536	465	266	148	93.5663
Blon_R0019	75	3.59105	0	0
Blon_0537	861	662	415	105.422
Blon_0538	1014	815	2766	570.734
Blon_R0020	74	3.56892	0	0
Blon_R0021	76	3.6135	0	0
Blon_0539	1305	1106	331	50.3283
Blon_0540	1152	953	14769	2606.14
Blon_0541	927	728	483	111.572
Blon_0542	1653	1454	1589	183.78
Blon_0543	1224	1025	1037	170.135
Blon_0544	918	719	432	101.04
Blon_0545	1674	1475	655	74.6773
Blon_0546	1491	1292	856	111.417
Blon_0547	1167	968	245	42.5628
Blon_0548	564	365	1401	645.482
Blon_0549	2094	1895	7969	707.186
Blon_0550	582	383	561	246.322
Blon_0551	876	677	954	236.973
Blon_0552	1413	1214	1394	193.1
Blon_0553	528	329	441	225.415
Blon_0554	906	707	448	106.561
Blon_0555	1680	1481	2225	252.647
Blon_0556	369	170	98	96.943
Blon_0558	1188	989	140	23.8051
Blon_0559	753	554	21	6.37454
Blon_0560	843	644	116	30.2908
Blon_0561	3030	2831	547	32.4928
Blon_0562	618	419	67	26.8906
Blon_0563	1200	1001	433.171	72.7721
Blon_0564	1767	1568	1313	140.818
Blon_R0022	77	3.63627	0	0
Blon_0565	951	752	2807	627.717
Blon_0567	849	650	197	50.9673
Blon_0568	420	221	94	71.5278
Blon_0569	801	602	41	11.4532
Blon_0570	303	104	14	22.6378
Blon_0571	180	11.1077	1	15.1396
Blon_0572	498	299	190	106.862
Blon_0573	1389	1190	1565	221.16
Blon_R0023	74	3.56892	0	0
Blon_0574	213	22.4695	1251	9362.73
Blon_0575	1089	890	1061	200.477
Blon_0576	885	686	252	61.7754
Blon_0577	1188	989	543	92.33
Blon_0578	924	725	393	91.1578
Blon_0579	1083	884	491	93.4046
Blon_0580	864	665	411	103.934
Blon_0581	705	506	318	105.686
Blon_0582	702	503	871	291.199
Blon_0583	1284	1085	822	127.403
Blon_0584	1554	1355	9872	1225.19
Blon_0585	651	452	818	304.336
Blon_0586	1419	1220	1049	144.596
Blon_0588	420	221	5	3.80467
Blon_0589	1815	1616	3350	348.612
Blon_0590	744	545	110	33.9418
Blon_0591	2175	1976	4815	409.778
Blon_0592	981	782	2132	458.479
Blon_0593	783	584	2442	703.189
Blon_0594	1293	1094	613	94.2285
Blon_0595	1020	821	742	151.985
Blon_0596	1086	887	412	78.1111
Blon_0597	4272	4073	924	38.1502
Blon_0598	483	284	25	14.8034
Blon_0599	306	107	99	155.593
Blon_0600	516	317	127	67.3726
Blon_0601	1056	857	407	79.8643
Blon_0602	1224	1025	546	89.5794
Blon_0605	1113	914	356	65.5003
Blon_R0024	73	3.5471	0	0
Blon_0606	429	230	137	100.169
Blon_0607	1857	1658	766	77.6933
Blon_0608	525	326	328	169.198
Blon_0609	1173	974	348	60.0841
Blon_0610	303	104	113	182.719
Blon_0611	1359	1160	540	78.2843
Blon_0612	2409	2210	7176	546.046
Blon_0613	729	530	354	112.322
Blon_0614	5115	4916	4254	145.521
Blon_0615	588	389	421.858	182.371
Blon_0616	1305	1106	1282.68	195.031
Blon_0617	1278	1079	2521	392.908
Blon_0619	288	89.0004	24	45.348
Blon_0620	402	203	59	48.8759
Blon_0621	1206	1007	107	17.8687
Blon_0622	1356	1157	225.286	32.7446
Blon_0623	366	167	1	1.00698
Blon_0624	588	389	127	54.9026
Blon_0625	2271	2072	1398	113.464
Blon_0626	2202	2003	145	12.1738
Blon_0627	915	716	34	7.98555
Blon_0628	1878	1679	65	6.51031
Blon_0629	1419	1220	39	5.37581
Blon_0630	1488	1289	37	4.82712
Blon_0631	1812	1613	66	6.88096
Blon_0632	825	626	17	4.56682
Blon_0633	666	467	89	32.0488
Blon_0634	2169	1970	310	26.4627
Blon_0635	1959	1760	934	89.2428
Blon_0636	2016	1817	1554	143.825
Blon_0637	1041	842	195	38.9459
Blon_0638	939	740	10416	2367.06
Blon_0639	1416	1217	11913	1646.15
Blon_0640	981	782	6512	1400.38
Blon_0641	1011	812	409	84.7045
Blon_0642	759	560	107	32.1318
Blon_0643	912	713	287	67.6911
Blon_0644	945	746	345	77.7713
Blon_0645	684	485	376	130.372
Blon_0646	2283	2084	1655	133.549
Blon_0647	1569	1370	266	32.6513
Blon_0648	957	758	93	20.6326
Blon_0649	2145	1946	359	31.0235
Blon_0650	855	656	147	37.6836
Blon_0651	969	770	217	47.3923
Blon_0652	1212	1013	493	81.8421
Blon_0653	3312	3113	6847	369.88
Blon_0654	366	167	4	4.02794
Blon_0655	927	728	36	8.31592
Blon_0656	1119	920	61	11.1502
Blon_0657	828	629	30	8.02065
Blon_0658	393	194	17	14.7362
Blon_0659	489	290	24	13.9172
Blon_0660	288	89.0004	5	9.4475
Blon_0661	1533	1334	285	35.9276
Blon_0662	222	27.8721	0	0
Blon_0664	1020	821	202	41.3759
Blon_0665	1014	815	70	14.4437
Blon_0666	1971	1772	380	36.0628
Blon_0667	1248	1049	316	50.6583
Blon_0668	1395	1196	226	31.7773
Blon_0669	1431	1232	181	24.7063
Blon_0670	429	230	31	22.6659
Blon_0671	288	89.0004	9	17.0055
Blon_0672	681	482	15	5.23339
Blon_0674	648	449	78	29.2138
Blon_0675	783	584	114	32.827
Blon_0676	435	236	1089.53	776.369
Blon_0677	384	185	15	13.6351
Blon_0679	282	83.0016	5418	10977.2
Blon_0680	2562	2363	1199	85.3286
Blon_0681	1437	1238	2856	387.951
Blon_0682	366	167	10	10.0698
Blon_0683	1548	1349	41	5.11106
Blon_0684	348	149	13	14.6722
Blon_0685	552	353	149	70.9824
Blon_0686	1032	833	414	83.5785
Blon_0687	1059	860	430	84.0832
Blon_0688	552	353	274	130.531
Blon_0689	951	752	584	130.597
Blon_0690	1080	881	884	168.739
Blon_0691	690	491	388	132.889
Blon_0692	684	485	815	282.589
Blon_0693	240	42.049	327	1307.77
Blon_0694	1626	1427	28895	3405.16
Blon_0695	291	92.0002	48	87.7388
Blon_0696	807	608	439	121.423
Blon_0697	732	533	2120	668.879
Blon_0698	1992	1793	3838	359.968
Blon_0699	390	191	775	682.35
Blon_0700	1188	989	2297	390.574
Blon_0701	966	767	1425	312.434
Blon_0702	2586	2387	7278	512.742
Blon_0703	1794	1595	101	10.6488
Blon_0704	1473	1274	5183	684.149
Blon_0705	1401	1202	2810	393.134
Blon_0706	1800	1601	7010	736.319
Blon_0707	972	773	38	8.26691
Blon_0708	306	107	2	3.1433
Blon_0709	816	617	1180	321.615
Blon_0710	840	641	1381	362.305
Blon_0711	678	479	977	343.003
Blon_0712	1101	902	1422	265.114
Blon_0713	1533	1334	77	9.70675
Blon_0714	1086	887	475	90.0553
Blon_0715	2568	2369	1188	84.3316
Blon_0716	1398	1199	494	69.2862
Blon_0717	1458	1259	331	44.2121
Blon_0718	987	788	497	106.064
Blon_0719	675	476	621	219.394
Blon_0720	366	167	317	319.214
Blon_0721	306	107	121	190.169
Blon_0722	2433	2234	344	25.8949
Blon_0723	654	455	190	70.2233
Blon_0724	1023	824	1060	216.331
Blon_0725	768	569	5965	1762.94
Blon_0726	1266	1067	351	55.32
Blon_0727	786	587	361	103.421
Blon_0728	2253	2054	930	76.1415
Blon_0729	3615	3416	2190	107.812
Blon_0730	2766	2567	1479	96.8906
Blon_0731	1119	920	563	102.911
Blon_0732	1956	1757	3017	288.764
Blon_0733	789	590	479	136.528
Blon_0734	768	569	279	82.4577
Blon_0735	567	368	2619	1196.81
Blon_0736	564	365	2278	1049.54
Blon_0737	1224	1025	3690	605.399
Blon_0738	3384	3185	15441	815.277
Blon_0739	921	722	2181	507.993
Blon_0740	591	392	418	179.32
Blon_0741	636	437	157	60.4168
Blon_0742	2256	2057	895	73.1691
Blon_0743	642	443	121	45.9326
Blon_0744	660	461	845	308.244
Blon_0745	675	476	647	228.579
Blon_0746	792	593	899	254.944
Blon_0747	903	704	2067	493.75
Blon_0748	1233	1034	2416	392.93
Blon_0749	252	53.2554	319	1007.32
Blon_0750	789	590	181	51.59
