target_id	length	eff_length	est_counts	tpm
Blon_0225	1842	1643	278	28.232
Blon_0226	1446	1247	164	21.9438
Blon_0227	1461	1262	651	86.0709
Blon_0228	1482	1283	687	89.3439
Blon_0229	753	554	270	81.3184
Blon_0230	288	89.0004	486	911.127
Blon_0231	1821	1622	2713	279.083
Blon_0232	837	638	350	91.534
Blon_0233	1014	815	1673	342.51
Blon_0234	291	92.0002	1328	2408.49
Blon_0235	660	461	8941	3236.09
Blon_0236	249	50.3754	3126	10353.9
Blon_0237	447	248	7846	5278.75
Blon_R0010	74	3.56892	0	0
Blon_0238	237	39.4185	16	67.726
Blon_0239	693	494	35	11.8216
Blon_0240	705	506	56	18.466
Blon_0241	771	572	33	9.62615
Blon_0242	933	734	43	9.77479
Blon_0243	603	404	77	31.8013
Blon_0244	1179	980	194	33.0301
Blon_0245	1206	1007	318	52.6905
Blon_0247	1218	1019	115.5	18.9122
Blon_0248	1350	1151	147.762	21.4201
Blon_0249	249	50.3754	5	16.561
Blon_0250	735	536	595	185.22
Blon_0251	2667	2468	1437	97.1508
Blon_0252	282	83.0016	66	132.676
Blon_0253	1425	1226	406	55.2549
Blon_0254	630	431	296	114.591
Blon_0255	849	650	240	61.6074
Blon_0256	363	164	16	16.2784
Blon_0257	969	770	13	2.817
Blon_0258	351	152	1288	1413.86
Blon_0259	1542	1343	5464	678.843
Blon_0260	1500	1301	7114	912.371
Blon_0261	1065	866	2949	568.188
Blon_0262	315	116	498	716.319
Blon_0263	1872	1673	1001	99.8327
Blon_0264	1614	1415	4382	516.715
Blon_0265	2064	1865	4143	370.656
Blon_0266	1149	950	827	145.25
Blon_0267	1446	1247	245	32.7819
Blon_0268	1821	1622	365	37.5471
Blon_0270	1359	1160	122	17.5484
Blon_0271	1464	1265	73	9.62869
Blon_0273	390	191	194	169.474
Blon_0274	2043	1844	1061	96.004
Blon_0275	2736	2537	8940	587.966
Blon_0276	1467	1268	393	51.714
Blon_0277	687	488	164	56.0737
Blon_0278	801	602	907	251.389
Blon_0279	705	506	1088	358.768
Blon_0280	579	380	1243	545.786
Blon_0281	495	296	4782	2695.58
Blon_0282	2094	1895	2764	243.368
Blon_0283	1968	1769	128	12.073
Blon_0284	162	8.26769	0	0
Blon_0285	735	536	8	2.49035
Blon_0286	348	149	1	1.11982
Blon_0287	888	689	65.0951	15.7639
Blon_0288	1224	1025	84	13.6738
Blon_0290	501	302	10	5.52494
Blon_0291	396	197	13	11.0106
Blon_0292	552	353	14	6.61741
Blon_0293	216	24.1385	0	0
Blon_0294	192	14.0216	0	0
Blon_0295	411	212	7	5.50931
Blon_0296	849	650	13	3.33707
Blon_0297	168	9.06081	0	0
Blon_0298	1068	869	41	7.87225
Blon_R0011	77	3.63627	0	0
Blon_0299	132	5.68809	0	0
Blon_0300	285	86.0009	114	221.175
Blon_0301	282	83.0016	35	70.3585
Blon_0302	1035	836	376	75.0441
Blon_0303	813	614	3603	979.108
Blon_0304	231	34.449	1263	6117.33
Blon_0305	519	320	7888	4112.93
Blon_0306	837	638	12155	3178.84
Blon_0307	1632	1433	30818	3588.34
Blon_0308	924	725	13434	3091.73
Blon_0309	1473	1274	22130	2898.32
Blon_0310	294	95.0001	2031	3567.14
Blon_0311	771	572	485	141.475
Blon_0312	990	791	1090	229.924
Blon_0313	1071	872	1703	325.861
Blon_0314	1008	809	1218	251.208
Blon_0315	975	776	1366	293.713
Blon_0316	627	428	491	191.414
Blon_R0012	76	3.6135	0	0
Blon_0317	390	191	149	130.163
Blon_0318	993	794	587	123.354
Blon_0319	1002	803	1453	301.915
Blon_0320	1188	989	1766	297.94
Blon_0321	1167	968	266	45.8502
Blon_0322	948	749	56	12.475
Blon_0323	822	623	33	8.83814
Blon_0324	1131	932	55	9.84649
Blon_0325	1044	845	289	57.0658
Blon_0326	798	599	379	105.572
Blon_0327	1434	1235	498	67.2817
Blon_0328	717	518	158	50.8935
Blon_0329	1413	1214	268	36.8342
Blon_0330	495	296	29	16.3471
Blon_0331	210	20.9285	4	31.8902
Blon_R0013	73	3.5471	0	0
Blon_R0014	72	3.52559	0	0
Blon_R0015	76	3.6135	0	0
Blon_0332	345	146	1050	1199.97
Blon_0334	324	125	183	244.273
Blon_0335	744	545	216	66.129
Blon_0336	1278	1079	252	38.9685
Blon_0337	1017	818	778	158.694
Blon_0338	195	14.9308	2177	24328.2
Blon_0339	2835	2636	1189	75.2612
Blon_0340	519	320	24	12.514
Blon_0341	912	713	39	9.12662
Blon_0342	978	779	44.5	9.53142
Blon_0343	1410	1211	30	4.13344
Blon_0344	630	431	10.6861	4.13692
Blon_0345	1224	1025	32	5.20908
Blon_0346	2025	1826	335.905	30.6938
Blon_0347	1179	980	105	17.8771
Blon_0348	600	401	136.709	56.8838
Blon_0349	612	413	137	55.3484
Blon_0350	816	617	265	71.6631
Blon_0351	1647	1448	920	106.012
Blon_0352	981	782	621	132.501
Blon_0353	876	677	1260	310.539
Blon_0354	678	479	860	299.57
Blon_0355	1560	1361	4795	587.848
Blon_0356	1344	1145	2297	334.727
Blon_0357	1173	974	1187	203.342
Blon_0358	1134	935	475	84.7651
Blon_0359	714	515	291	94.2802
Blon_0360	1365	1166	442	63.2497
Blon_0361	1380	1181	616	87.0293
Blon_0362	771	572	297	86.6354
Blon_0363	1134	935	1800	321.215
Blon_0364	954	755	567	125.306
Blon_0365	999	800	752	156.842
Blon_0366	780	581	589	169.151
Blon_0367	579	380	338	148.412
Blon_0368	2271	2072	683	55.0004
Blon_0372	921	722	1115	257.675
Blon_0373	1056	857	885	172.305
Blon_0374	987	788	413	87.4498
Blon_0375	1266	1067	400	62.5504
Blon_0376	933	734	89	20.2315
Blon_0377	834	635	89	23.3857
Blon_0378	1968	1769	269	25.3723
Blon_0379	1218	1019	210	34.3859
Blon_0380	294	95.0001	36	63.2285
Blon_0381	615	416	920	369.003
Blon_0382	234	36.8813	3537	16001.6
Blon_0383	462	263	11752	7455.74
Blon_0384	798	599	608	169.36
Blon_0385	1395	1196	411	57.3384
Blon_0386	1101	902	1002	185.351
Blon_0387	630	431	469	181.564
Blon_0388	1206	1007	1360	225.343
Blon_0389	468	269	891	552.663
Blon_0390	1110	911	972	178.026
Blon_0391	1653	1454	2266	260.034
Blon_0392	909	710	302	70.9714
Blon_0393	1650	1451	1519	174.673
Blon_0394	729	530	353	111.131
Blon_0395	2277	2078	898	72.105
Blon_0396	420	221	66	49.8295
Blon_0397	279	80.003	19	39.6262
Blon_0398	555	356	1351	633.199
Blon_0399	1932	1733	3031	291.825
Blon_0400	729	530	729	229.502
Blon_0401	195	14.9308	762	8515.44
Blon_0402	630	431	437	169.176
Blon_0403	891	692	720	173.605
Blon_0404	501	302	370	204.423
Blon_0405	294	95.0001	257	451.382
Blon_0406	1011	812	556	114.249
Blon_0407	429	230	46	33.3707
Blon_0408	627	428	142	55.3579
Blon_0409	1323	1124	858	127.367
Blon_0410	843	644	208	53.8905
Blon_0411	777	578	1413	407.896
Blon_0412	759	560	1288	383.763
Blon_R0016	73	3.5471	0	0
Blon_0413	1269	1070	1304	203.343
Blon_0414	1311	1112	1488	223.271
Blon_0415	1281	1082	1152	177.648
Blon_0416	1002	803	251	52.1546
Blon_R0017	84	3.8053	0	0
Blon_R0018	73	3.5471	0	0
Blon_0417	1698	1499	21340	2375.35
Blon_0418	1413	1214	767	105.417
Blon_0419	1785	1586	944	99.3124
Blon_0420	366	167	6094	6088.65
Blon_0421	840	641	459	119.478
Blon_0422	840	641	255	66.3769
Blon_0423	1116	917	222	40.3942
Blon_0425	1218	1019	115.5	18.9122
Blon_0426	1350	1151	280.238	40.6244
Blon_0427	1824	1625	2505	257.211
Blon_0431	2220	2021	459	37.8949
Blon_0432	1263	1064	138	21.6407
Blon_0433	738	539	66	20.431
Blon_0434	408	209	4	3.19336
Blon_0435	1953	1754	66	6.2784
Blon_0436	648	449	22	8.17544
Blon_0437	405	206	4	3.23987
Blon_0438	618	419	41	16.3269
Blon_0439	1113	914	265	48.3765
Blon_0440	948	749	22	4.9009
Blon_0441	372	173	7	6.75129
Blon_0442	717	518	438	141.084
Blon_0443	744	545	173	52.9644
Blon_0444	1311	1112	587	88.0781
Blon_0445	1590	1391	431	51.6993
Blon_0446	999	800	182	37.9591
Blon_0447	1089	890	28	5.24932
Blon_0448	1209	1010	30	4.95604
Blon_0449	1077	878	29	5.5111
Blon_0450	705	506	16	5.27599
Blon_0451	645	446	7	2.61877
Blon_0453	759	560	9	2.68157
Blon_0454	705	506	535	176.416
Blon_0455	738	539	358	110.823
Blon_0456	498	299	29	16.1831
Blon_0457	348	149	3	3.35946
Blon_0458	1278	1079	24	3.71129
Blon_0459	2022	1823	107	9.79337
Blon_0460	870	671	15	3.72995
Blon_0463	660	461	25	9.04844
Blon_0464	1263	1064	161	25.2475
Blon_0465	363	164	17	17.2958
Blon_0466	399	200	9	7.5084
Blon_0467	1425	1226	107	14.5622
Blon_0468	804	605	23	6.34318
Blon_0469	594	395	4	1.68965
Blon_0470	2658	2459	15	1.01781
Blon_0471	744	545	12	3.67383
Blon_0472	1374	1175	101	14.3423
Blon_0473	1437	1238	106	14.2863
Blon_0474	753	554	65	19.5767
Blon_0475	1752	1553	71	7.62819
Blon_0476	429	230	75	54.4087
Blon_0477	273	74.0093	5	11.2725
Blon_0478	1590	1391	66	7.91684
Blon_0479	213	22.4695	9	66.8319
Blon_0480	609	410	75	30.5219
Blon_0481	708	509	48	15.7347
Blon_0482	1326	1127	83	12.2882
Blon_0483	270	71.016	0	0
Blon_0484	543	344	7	3.39527
Blon_0485	546	347	13	6.25099
Blon_0486	942	743	42	9.43182
Blon_0487	789	590	37	10.4637
Blon_0488	261	62.0706	76	204.297
Blon_0489	612	413	6	2.42402
Blon_0490	672	473	5	1.76378
Blon_0491	1185	986	14	2.36911
Blon_0492	1695	1496	13	1.44993
Blon_0493	1290	1091	20	3.05872
Blon_0494	465	266	8	5.01814
Blon_0495	1215	1016	24	3.94142
Blon_0496	1203	1004	12	1.99426
Blon_0497	1242	1043	33	5.27916
Blon_0498	1356	1157	222.143	32.0357
Blon_0499	1266	1067	20	3.12752
Blon_0500	1161	962	499	86.5487
Blon_0501	663	464	289	103.924
Blon_0502	576	377	3	1.32775
Blon_0504	381	182	1	0.916776
Blon_0505	825	626	7	1.86577
Blon_0506	207	19.5103	0	0
Blon_0507	360	161	29	30.0543
Blon_0508	579	380	33	14.4899
Blon_0509	1302	1103	115	17.3963
Blon_0510	663	464	104	37.3982
Blon_0511	405	206	13	10.5296
Blon_0512	687	488	37	12.6508
Blon_0513	1053	854	37	7.22901
Blon_0514	729	530	20	6.29635
Blon_0515	1113	914	38	6.93701
Blon_0516	726	527	298	94.3497
Blon_0517	657	458	997.242	363.304
Blon_0518	729	530	805	253.428
Blon_0519	627	428	627	244.432
Blon_0520	720	521	224	71.7373
Blon_0521	1206	1007	164	27.1737
Blon_0522	873	674	110	27.2313
Blon_0523	672	473	29	10.2299
Blon_0524	4443	4244	129	5.07165
Blon_0525	741	542	250	76.9619
Blon_0526	1206	1007	304	50.3708
Blon_0527	258	59.1108	10	28.2272
Blon_0528	435	236	22	15.5541
Blon_0529	240	42.049	24	95.2337
Blon_0530	597	398	40	16.7692
Blon_0531	528	329	39	19.779
Blon_0532	1215	1016	116	19.0502
Blon_0533	156	7.59116	0	0
Blon_0534	174	9.99669	0	0
Blon_0535	279	80.003	109	227.329
Blon_0536	465	266	152	95.3448
Blon_R0019	75	3.59105	0	0
Blon_0537	861	662	415	104.598
Blon_0538	1014	815	2148	439.756
Blon_R0020	74	3.56892	0	0
Blon_R0021	76	3.6135	0	0
Blon_0539	1305	1106	183	27.6077
Blon_0540	1152	953	8678	1519.36
Blon_0541	927	728	314	71.967
Blon_0542	1653	1454	1494	171.444
Blon_0543	1224	1025	1168	190.131
Blon_0544	918	719	530	122.993
Blon_0545	1674	1475	658	74.4335
Blon_0546	1491	1292	769	99.3113
Blon_0547	1167	968	304	52.4002
Blon_0548	564	365	1714	783.525
Blon_0549	2094	1895	9405	828.103
Blon_0550	582	383	849	369.865
Blon_0551	876	677	1115	274.803
Blon_0552	1413	1214	1830	251.517
Blon_0553	528	329	651	330.157
Blon_0554	906	707	601	141.837
Blon_0555	1680	1481	2373	267.348
Blon_0556	369	170	79	77.5377
Blon_0558	1188	989	138	23.2819
Blon_0559	753	554	57	17.1672
Blon_0560	843	644	55	14.2499
Blon_0561	3030	2831	454	26.7578
Blon_0562	618	419	58	23.0966
Blon_0563	1200	1001	0.00980397	0.00163419
Blon_0564	1767	1568	1888	200.905
Blon_R0022	77	3.63627	0	0
Blon_0565	951	752	2456	544.936
Blon_0567	849	650	168	43.1252
Blon_0568	420	221	69	52.0945
Blon_0569	801	602	34	9.42361
Blon_0570	303	104	11	17.6479
Blon_0571	180	11.1077	2	30.0427
Blon_0572	498	299	155	86.4959
Blon_0573	1389	1190	792	111.049
Blon_R0023	74	3.56892	0	0
Blon_0574	213	22.4695	1658	12311.9
Blon_0575	1089	890	1387	260.029
Blon_0576	885	686	304	73.9408
Blon_0577	1188	989	647	109.155
Blon_0578	924	725	452	104.024
Blon_0579	1083	884	729	137.597
Blon_0580	864	665	625	156.817
Blon_0581	705	506	342	112.774
Blon_0582	702	503	1061	351.951
Blon_0583	1284	1085	1026	157.78
Blon_0584	1554	1355	9464	1165.39
Blon_0585	651	452	933	344.412
Blon_0586	1419	1220	996	136.218
Blon_0588	420	221	9	6.79493
Blon_0589	1815	1616	2917	301.183
Blon_0590	744	545	126	38.5753
Blon_0591	2175	1976	4395	371.114
Blon_0592	981	782	1542	329.013
Blon_0593	783	584	3142	897.694
Blon_0594	1293	1094	693	105.694
Blon_0595	1020	821	797	161.976
Blon_0596	1086	887	432	81.2634
Blon_0597	4272	4073	916	37.5246
Blon_0598	483	284	20	11.7502
Blon_0599	306	107	79	123.191
Blon_0600	516	317	89	46.8453
Blon_0601	1056	857	276	53.7357
Blon_0602	1224	1025	355	57.7882
Blon_0605	1113	914	596	108.802
Blon_R0024	73	3.5471	0	0
Blon_0606	429	230	134	97.2102
Blon_0607	1857	1658	467	46.9967
Blon_0608	525	326	331	169.412
Blon_0609	1173	974	322	55.161
Blon_0610	303	104	132	211.775
Blon_0611	1359	1160	536	77.0977
Blon_0612	2409	2210	7093	535.516
Blon_0613	729	530	290	91.2971
Blon_0614	5115	4916	2941	99.8201
Blon_0615	588	389	346.808	148.756
Blon_0616	1305	1106	859	129.59
Blon_0617	1278	1079	2431	375.923
Blon_0619	288	89.0004	20	37.4949
Blon_0620	402	203	44	36.1653
Blon_0621	1206	1007	102	16.9007
Blon_0622	1356	1157	222.143	32.0357
Blon_0623	366	167	11	10.9903
Blon_0624	588	389	131	56.1897
Blon_0625	2271	2072	610	49.1219
Blon_0626	2202	2003	124	10.3294
Blon_0627	915	716	29	6.75803
Blon_0628	1878	1679	55	5.46571
Blon_0629	1419	1220	27	3.69266
Blon_0630	1488	1289	31	4.01276
Blon_0631	1812	1613	50	5.17214
Blon_0632	825	626	21	5.59732
Blon_0633	666	467	124	44.3037
Blon_0634	2169	1970	433	36.6739
Blon_0635	1959	1760	892	84.5643
Blon_0636	2016	1817	1535	140.958
Blon_0637	1041	842	199	39.4345
Blon_0638	939	740	3717	838.1
Blon_0639	1416	1217	3621	496.447
Blon_0640	981	782	2095	447.005
Blon_0641	1011	812	339	69.6592
Blon_0642	759	560	115	34.2645
Blon_0643	912	713	172	40.2507
Blon_0644	945	746	206	46.0748
Blon_0645	684	485	259	89.1031
Blon_0646	2283	2084	1084	86.7893
Blon_0647	1569	1370	183	22.2877
Blon_0648	957	758	48	10.5659
Blon_0649	2145	1946	178	15.262
Blon_0650	855	656	102	25.9437
Blon_0651	969	770	201	43.5552
Blon_0652	1212	1013	526	86.6385
Blon_0653	3312	3113	7136	382.482
Blon_0654	366	167	9	8.99209
Blon_0655	927	728	30	6.87582
Blon_0656	1119	920	66	11.9699
Blon_0657	828	629	57	15.1203
Blon_0658	393	194	28	24.0819
Blon_0659	489	290	30	17.2607
Blon_0660	288	89.0004	4	7.49899
Blon_0661	1533	1334	356	44.5276
Blon_0662	222	27.8721	2	11.9728
Blon_0664	1020	821	142	28.8589
Blon_0665	1014	815	60	12.2837
Blon_0666	1971	1772	242	22.787
Blon_0667	1248	1049	159	25.2904
Blon_0668	1395	1196	97	13.5324
Blon_0669	1431	1232	63	8.53227
Blon_0670	429	230	17	12.3326
Blon_0671	288	89.0004	8	14.998
Blon_0672	681	482	30	10.3851
Blon_0674	648	449	66	24.5263
Blon_0675	783	584	156	44.5704
Blon_0676	435	236	901.656	637.476
Blon_0677	384	185	19	17.1363
Blon_0679	282	83.0016	5446	10947.8
Blon_0680	2562	2363	1244	87.8398
Blon_0681	1437	1238	2036	274.405
Blon_0682	366	167	12	11.9895
Blon_0683	1548	1349	53	6.55539
Blon_0684	348	149	16	17.9171
Blon_0685	552	353	168	79.4089
Blon_0686	1032	833	532	106.562
Blon_0687	1059	860	555	107.679
Blon_0688	552	353	252	119.113
Blon_0689	951	752	732	162.416
Blon_0690	1080	881	838	158.71
Blon_0691	690	491	251	85.2957
Blon_0692	684	485	767	263.869
Blon_0693	240	42.049	454	1801.5
Blon_0694	1626	1427	19837	2319.46
Blon_0695	291	92.0002	26	47.1541
Blon_0696	807	608	386	105.93
Blon_0697	732	533	2175	680.874
Blon_0698	1992	1793	3839	357.25
Blon_0699	390	191	794	693.621
Blon_0700	1188	989	2512	423.797
Blon_0701	966	767	1228	267.139
Blon_0702	2586	2387	8797	614.918
Blon_0703	1794	1595	137	14.3316
Blon_0704	1473	1274	4874	638.338
Blon_0705	1401	1202	2006	278.459
Blon_0706	1800	1601	7002	729.736
Blon_0707	972	773	31	6.6914
Blon_0708	306	107	1	1.55938
Blon_0709	816	617	1052	284.489
Blon_0710	840	641	961	250.15
Blon_0711	678	479	788	274.489
Blon_0712	1101	902	1281	236.961
Blon_0713	1533	1334	57	7.12941
Blon_0714	1086	887	478	89.9164
Blon_0715	2568	2369	1037	73.0379
Blon_0716	1398	1199	501	69.7194
Blon_0717	1458	1259	437	57.9149
Blon_0718	987	788	493	104.389
Blon_0719	675	476	385	134.955
Blon_0720	366	167	282	281.752
Blon_0721	306	107	199	310.316
Blon_0722	2433	2234	583	43.5432
Blon_0723	654	455	279	102.312
Blon_0724	1023	824	1057	214.034
Blon_0725	768	569	4405	1291.72
Blon_0726	1266	1067	317	49.5712
Blon_0727	786	587	320	90.9592
Blon_0728	2253	2054	912	74.0848
Blon_0729	3615	3416	2509	122.551
Blon_0730	2766	2567	1355	88.0741
Blon_0731	1119	920	697	126.41
Blon_0732	1956	1757	3549	337.03
Blon_0733	789	590	589	166.571
Blon_0734	768	569	278	81.5206
Blon_0735	567	368	3268	1481.73
Blon_0736	564	365	2502	1143.75
Blon_0737	1224	1025	3266	531.652
Blon_0738	3384	3185	12537	656.779
Blon_0739	921	722	1245	287.718
Blon_0740	591	392	389	165.576
Blon_0741	636	437	120	45.8178
Blon_0742	2256	2057	936	75.9235
Blon_0743	642	443	110	41.4308
Blon_0744	660	461	783	283.397
Blon_0745	675	476	594	208.216
Blon_0746	792	593	922	259.425
Blon_0747	903	704	2528	599.155
Blon_0748	1233	1034	2480	400.19
Blon_0749	252	53.2554	352	1102.84
Blon_0750	789	590	228	64.4789
